sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0268,Manguera inferior de radiador para bus,Sistema de enfriamiento,,No indicado,3.0,35000.0,5.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0269,Manguera inferior de radiador para camioneta,Sistema de enfriamiento,,No indicado,3.0,20000.0,5.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0270,Manguera inferior de radiador para camión liviano,Sistema de enfriamiento,,No indicado,3.0,29000.0,5.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0271,Manguera inferior de radiador para camión pesado,Sistema de enfriamiento,,No indicado,3.0,48000.0,5.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0280,Radiador de agua para bus,Sistema de enfriamiento,,No indicado,4.0,145000.0,4.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0296,Refrigerante listo para usar para van,Sistema de enfriamiento,,No indicado,2.0,12000.0,33.0,3.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0302,Tapa de radiador para auto liviano,Sistema de enfriamiento,,No indicado,2.0,6000.0,160.0,20.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0303,Tapa de radiador para bus,Sistema de enfriamiento,,No indicado,2.0,13000.0,160.0,20.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0304,Tapa de radiador para camioneta,Sistema de enfriamiento,,No indicado,2.0,7500.0,160.0,20.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0305,Tapa de radiador para camión liviano,Sistema de enfriamiento,,No indicado,2.0,11000.0,160.0,20.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0306,Tapa de radiador para camión pesado,Sistema de enfriamiento,,No indicado,2.0,18000.0,160.0,20.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0307,Tapa de radiador para van,Sistema de enfriamiento,,No indicado,2.0,8000.0,160.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0308,Termostato para auto liviano,Sistema de enfriamiento,,No indicado,3.0,12000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0309,Termostato para bus,Sistema de enfriamiento,,No indicado,3.0,26000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0310,Termostato para camioneta,Sistema de enfriamiento,,No indicado,3.0,15000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0311,Termostato para camión liviano,Sistema de enfriamiento,,No indicado,3.0,22000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0312,Termostato para camión pesado,Sistema de enfriamiento,,No indicado,3.0,36000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0313,Termostato para van,Sistema de enfriamiento,,No indicado,3.0,16000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0314,Aceite ATF para transmisión automática para auto liviano,Transmisión,,No indicado,2.0,22000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0315,Aceite ATF para transmisión automática para bus,Transmisión,,No indicado,2.0,48000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0316,Aceite ATF para transmisión automática para camioneta,Transmisión,,No indicado,2.0,28000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0317,Aceite ATF para transmisión automática para camión liviano,Transmisión,,No indicado,2.0,40000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0329,Cilindro esclavo de embrague para camión liviano,Transmisión,,No indicado,4.0,54000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0330,Cilindro esclavo de embrague para camión pesado,Transmisión,,No indicado,4.0,90000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0331,Cilindro esclavo de embrague para van,Transmisión,,No indicado,4.0,40000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0332,Cilindro maestro de embrague para auto liviano,Transmisión,,No indicado,4.0,35000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0333,Cilindro maestro de embrague para bus,Transmisión,,No indicado,4.0,77000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0334,Cilindro maestro de embrague para camioneta,Transmisión,,No indicado,4.0,44000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0335,Cilindro maestro de embrague para camión liviano,Transmisión,,No indicado,4.0,63000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0336,Cilindro maestro de embrague para camión pesado,Transmisión,,No indicado,4.0,105000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0337,Cilindro maestro de embrague para van,Transmisión,,No indicado,4.0,47000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0338,Disco de embrague para auto liviano,Transmisión,,No indicado,4.0,48000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0339,Disco de embrague para bus,Transmisión,,No indicado,4.0,105000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0340,Disco de embrague para camioneta,Transmisión,,No indicado,4.0,60000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0341,Disco de embrague para camión liviano,Transmisión,,No indicado,4.0,86000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0342,Disco de embrague para camión pesado,Transmisión,,No indicado,4.0,145000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0343,Disco de embrague para van,Transmisión,,No indicado,4.0,65000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0344,Kit de embrague para auto liviano,Transmisión,,No indicado,4.0,72000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0345,Kit de embrague para bus,Transmisión,,No indicado,4.0,160000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0346,Kit de embrague para camioneta,Transmisión,,No indicado,4.0,90000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0347,Kit de embrague para camión liviano,Transmisión,,No indicado,4.0,130000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0348,Kit de embrague para camión pesado,Transmisión,,No indicado,4.0,215000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0349,Kit de embrague para van,Transmisión,,No indicado,4.0,97000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0350,Piola de embrague para auto liviano,Transmisión,,No indicado,3.0,22000.0,10.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0351,Piola de embrague para bus,Transmisión,,No indicado,3.0,48000.0,10.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0352,Piola de embrague para camioneta,Transmisión,,No indicado,3.0,28000.0,10.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0353,Piola de embrague para camión liviano,Transmisión,,No indicado,3.0,40000.0,10.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0354,Piola de embrague para camión pesado,Transmisión,,No indicado,3.0,66000.0,10.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0355,Piola de embrague para van,Transmisión,,No indicado,3.0,30000.0,10.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0356,Piola selectora de cambios para auto liviano,Transmisión,,No indicado,4.0,35000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0357,Piola selectora de cambios para bus,Transmisión,,No indicado,4.0,77000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0358,Piola selectora de cambios para camioneta,Transmisión,,No indicado,4.0,44000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0359,Piola selectora de cambios para camión liviano,Transmisión,,No indicado,4.0,63000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0360,Piola selectora de cambios para van,Transmisión,,No indicado,4.0,47000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0361,Prensa de embrague para auto liviano,Transmisión,,No indicado,4.0,60000.0,10.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0367,Rodamiento de empuje de embrague para auto liviano,Transmisión,,No indicado,4.0,22000.0,6.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0368,Rodamiento de empuje de embrague para bus,Transmisión,,No indicado,4.0,48000.0,5.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0369,Rodamiento de empuje de embrague para camioneta,Transmisión,,No indicado,4.0,28000.0,9.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0370,Rodamiento de empuje de embrague para camión liviano,Transmisión,,No indicado,4.0,40000.0,8.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0371,Rodamiento de empuje de embrague para camión pesado,Transmisión,,No indicado,4.0,66000.0,9.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0372,Rodamiento de empuje de embrague para van,Transmisión,,No indicado,4.0,30000.0,5.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0378,Soporte de caja de cambios para van,Transmisión,,No indicado,4.0,57000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0379,Alternador para auto liviano,Sistema eléctrico,,No indicado,4.0,90000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0380,Alternador para bus,Sistema eléctrico,,No indicado,4.0,200000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0381,Alternador para camioneta,Sistema eléctrico,,No indicado,4.0,110000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0382,Alternador para camión liviano,Sistema eléctrico,,No indicado,4.0,160000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0384,Alternador para van,Sistema eléctrico,,No indicado,4.0,120000.0,10.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0386,Batería 120 Ah para bus,Sistema eléctrico,,No indicado,2.0,570000.0,3.0,1.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0388,Batería 120 Ah para camión liviano,Sistema eléctrico,,No indicado,2.0,470000.0,10.0,1.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0389,Batería 120 Ah para camión pesado,Sistema eléctrico,,No indicado,2.0,780000.0,10.0,1.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0390,Batería 120 Ah para van,Sistema eléctrico,,No indicado,2.0,350000.0,6.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0391,Batería 45 Ah para auto liviano,Sistema eléctrico,,No indicado,2.0,85000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0392,Batería 45 Ah para bus,Sistema eléctrico,,No indicado,2.0,185000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0393,Batería 45 Ah para camioneta,Sistema eléctrico,,No indicado,2.0,105000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0394,Batería 45 Ah para camión liviano,Sistema eléctrico,,No indicado,2.0,155000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0395,Batería 45 Ah para camión pesado,Sistema eléctrico,,No indicado,2.0,255000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0396,Batería 45 Ah para van,Sistema eléctrico,,No indicado,2.0,115000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0397,Batería 60 Ah para auto liviano,Sistema eléctrico,,No indicado,2.0,105000.0,10.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0398,Batería 60 Ah para bus,Sistema eléctrico,,No indicado,2.0,230000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0399,Batería 60 Ah para camioneta,Sistema eléctrico,,No indicado,2.0,130000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0400,Batería 60 Ah para camión liviano,Sistema eléctrico,,No indicado,2.0,190000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0401,Batería 60 Ah para camión pesado,Sistema eléctrico,,No indicado,2.0,315000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0424,Borne de batería negativo para camión liviano,Sistema eléctrico,,No indicado,2.0,9000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0425,Borne de batería negativo para camión pesado,Sistema eléctrico,,No indicado,2.0,15000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0426,Borne de batería negativo para van,Sistema eléctrico,,No indicado,2.0,7000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0427,Borne de batería positivo para auto liviano,Sistema eléctrico,,No indicado,2.0,5000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0428,Borne de batería positivo para bus,Sistema eléctrico,,No indicado,2.0,11000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0429,Borne de batería positivo para camioneta,Sistema eléctrico,,No indicado,2.0,6000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0430,Borne de batería positivo para camión liviano,Sistema eléctrico,,No indicado,2.0,9000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0431,Borne de batería positivo para camión pesado,Sistema eléctrico,,No indicado,2.0,15000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0432,Borne de batería positivo para van,Sistema eléctrico,,No indicado,2.0,7000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0433,Juego de cables de bujía para auto liviano,Sistema eléctrico,,No indicado,3.0,22000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0434,Juego de cables de bujía para bus,Sistema eléctrico,,No indicado,3.0,48000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0435,Juego de cables de bujía para camioneta,Sistema eléctrico,,No indicado,3.0,28000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0436,Juego de cables de bujía para camión liviano,Sistema eléctrico,,No indicado,3.0,40000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0437,Juego de cables de bujía para camión pesado,Sistema eléctrico,,No indicado,3.0,66000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0438,Juego de cables de bujía para van,Sistema eléctrico,,No indicado,3.0,30000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0439,Motor de partida para auto liviano,Sistema eléctrico,,No indicado,4.0,95000.0,30.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0440,Motor de partida para bus,Sistema eléctrico,,No indicado,4.0,210000.0,30.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0441,Motor de partida para camioneta,Sistema eléctrico,,No indicado,4.0,120000.0,30.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0442,Motor de partida para camión liviano,Sistema eléctrico,,No indicado,4.0,170000.0,30.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0443,Motor de partida para camión pesado,Sistema eléctrico,,No indicado,4.0,285000.0,30.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0444,Motor de partida para van,Sistema eléctrico,,No indicado,4.0,130000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0445,Polea de alternador para auto liviano,Sistema eléctrico,,No indicado,4.0,24000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0446,Polea de alternador para bus,Sistema eléctrico,,No indicado,4.0,53000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0447,Polea de alternador para camioneta,Sistema eléctrico,,No indicado,4.0,30000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0448,Polea de alternador para camión liviano,Sistema eléctrico,,No indicado,4.0,43000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0449,Polea de alternador para camión pesado,Sistema eléctrico,,No indicado,4.0,72000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0450,Polea de alternador para van,Sistema eléctrico,,No indicado,4.0,32000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0451,Regulador de voltaje para auto liviano,Sistema eléctrico,,No indicado,4.0,28000.0,75.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0452,Regulador de voltaje para bus,Sistema eléctrico,,No indicado,4.0,62000.0,75.0,20.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0453,Regulador de voltaje para camioneta,Sistema eléctrico,,No indicado,4.0,35000.0,75.0,50.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0454,Regulador de voltaje para camión liviano,Sistema eléctrico,,No indicado,4.0,50000.0,75.0,20.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0455,Regulador de voltaje para camión pesado,Sistema eléctrico,,No indicado,4.0,84000.0,75.0,50.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0456,Regulador de voltaje para van,Sistema eléctrico,,No indicado,4.0,38000.0,75.0,50.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0457,Relay principal para auto liviano,Sistema eléctrico,,No indicado,2.0,7000.0,75.0,50.0,media,media,True,2026-05-22 20:41:10.387996
REP-0458,Relay principal para camioneta,Sistema eléctrico,,No indicado,2.0,9000.0,75.0,50.0,media,media,True,2026-05-22 20:41:10.387996
REP-0459,Amortiguador delantero derecho para auto liviano,Suspensión,,No indicado,2.0,24000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0460,Amortiguador delantero derecho para bus,Suspensión,,No indicado,2.0,53000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0461,Amortiguador delantero derecho para camioneta,Suspensión,,No indicado,2.0,30000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0462,Amortiguador delantero derecho para camión liviano,Suspensión,,No indicado,2.0,43000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0463,Amortiguador delantero derecho para camión pesado,Suspensión,,No indicado,2.0,72000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0464,Amortiguador delantero derecho para van,Suspensión,,No indicado,2.0,32000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0465,Amortiguador delantero izquierdo para auto liviano,Suspensión,,No indicado,2.0,24000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0466,Amortiguador delantero izquierdo para bus,Suspensión,,No indicado,2.0,53000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0467,Amortiguador delantero izquierdo para camioneta,Suspensión,,No indicado,2.0,30000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0468,Amortiguador delantero izquierdo para camión liviano,Suspensión,,No indicado,2.0,43000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0469,Amortiguador delantero izquierdo para camión pesado,Suspensión,,No indicado,2.0,72000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0470,Amortiguador delantero izquierdo para van,Suspensión,,No indicado,2.0,32000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0471,Amortiguador trasero derecho para auto liviano,Suspensión,,No indicado,2.0,20000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0497,Bandeja de suspensión trasera derecha para camioneta,Suspensión,,No indicado,4.0,88000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0498,Bandeja de suspensión trasera derecha para camión liviano,Suspensión,,No indicado,4.0,125000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0499,Bandeja de suspensión trasera derecha para camión pesado,Suspensión,,No indicado,4.0,210000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0500,Bandeja de suspensión trasera derecha para van,Suspensión,,No indicado,4.0,94000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0501,Bandeja de suspensión trasera izquierda para auto liviano,Suspensión,,No indicado,4.0,70000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0502,Bandeja de suspensión trasera izquierda para bus,Suspensión,,No indicado,4.0,155000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0503,Bandeja de suspensión trasera izquierda para camioneta,Suspensión,,No indicado,4.0,88000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0504,Bandeja de suspensión trasera izquierda para camión liviano,Suspensión,,No indicado,4.0,125000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0505,Bandeja de suspensión trasera izquierda para camión pesado,Suspensión,,No indicado,4.0,210000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0506,Bandeja de suspensión trasera izquierda para van,Suspensión,,No indicado,4.0,94000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0507,Bieleta de barra estabilizadora delantera para auto liviano,Suspensión,,No indicado,2.0,12000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0508,Bieleta de barra estabilizadora delantera para bus,Suspensión,,No indicado,2.0,26000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0509,Bieleta de barra estabilizadora delantera para camioneta,Suspensión,,No indicado,2.0,15000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0510,Bieleta de barra estabilizadora delantera para camión liviano,Suspensión,,No indicado,2.0,22000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0511,Bieleta de barra estabilizadora delantera para camión pesado,Suspensión,,No indicado,2.0,36000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0512,Bieleta de barra estabilizadora delantera para van,Suspensión,,No indicado,2.0,16000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0513,Bieleta de barra estabilizadora trasera para auto liviano,Suspensión,,No indicado,2.0,12000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0514,Bieleta de barra estabilizadora trasera para bus,Suspensión,,No indicado,2.0,26000.0,15.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0546,Rótula superior delantera para camión liviano,Suspensión,,No indicado,3.0,40000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0547,Rótula superior delantera para camión pesado,Suspensión,,No indicado,3.0,66000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0548,Rótula superior delantera para van,Suspensión,,No indicado,3.0,30000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0571,Cremallera de dirección hidráulica para camión pesado,Dirección,,No indicado,5.0,540000.0,59.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0572,Cremallera de dirección hidráulica para van,Dirección,,No indicado,5.0,245000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0574,Cruceta de columna de dirección para camioneta,Dirección,,No indicado,4.0,38000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0575,Depósito de líquido de dirección para auto liviano,Dirección,,No indicado,4.0,22000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0576,Depósito de líquido de dirección para bus,Dirección,,No indicado,4.0,48000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0577,Depósito de líquido de dirección para camioneta,Dirección,,No indicado,4.0,28000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0578,Depósito de líquido de dirección para camión liviano,Dirección,,No indicado,4.0,40000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0580,Depósito de líquido de dirección para van,Dirección,,No indicado,4.0,30000.0,15.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0587,Terminal de dirección exterior derecho para auto liviano,Dirección,,No indicado,2.0,12000.0,60.0,8.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0588,Terminal de dirección exterior derecho para bus,Dirección,,No indicado,2.0,26000.0,60.0,8.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0591,Terminal de dirección exterior derecho para camión pesado,Dirección,,No indicado,2.0,36000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0593,Terminal de dirección exterior izquierdo para auto liviano,Dirección,,No indicado,2.0,12000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0594,Terminal de dirección exterior izquierdo para bus,Dirección,,No indicado,2.0,26000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0596,Terminal de dirección exterior izquierdo para camión liviano,Dirección,,No indicado,2.0,22000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0597,Terminal de dirección exterior izquierdo para camión pesado,Dirección,,No indicado,2.0,36000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0598,Terminal de dirección exterior izquierdo para van,Dirección,,No indicado,2.0,16000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0617,Bomba de combustible eléctrica para auto liviano,Sistema de combustible,,No indicado,3.0,45000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0618,Bomba de combustible eléctrica para bus,Sistema de combustible,,No indicado,3.0,99000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
