activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_correctivas_30d,count_correctivas_90d,costo_total_30d,costo_total_90d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at,count_ot_7d,count_correctivas_7d,costo_total_7d,mtbf_90d
ACE-0107,2026-01-16,7,-19.0,-0.05201916495550993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0108,2026-01-16,7,1448.0,3.9644079397672827,207881.0,6453.9,-1.0,-1.0,334.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0109,2026-01-16,7,335.0,0.917180013689254,105132.0,2033.6,-1.0,-1.0,52.0,-1.0,1.0,-1.0,1.0,-1.0,1829000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0110,2026-01-16,7,16.0,0.04380561259411362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0111,2026-01-16,7,3243.0,8.878850102669405,402445.0,6448.8,-1.0,-1.0,2156.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0112,2026-01-16,7,1792.0,4.906228610540725,148876.0,5708.4,-1.0,-1.0,24.0,1.0,2.0,1.0,1.0,1324000.0,1524000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0113,2026-01-16,7,455.0,1.2457221081451062,62852.0,2084.4,-1.0,-1.0,35.0,-1.0,2.0,-1.0,2.0,-1.0,3913000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0114,2026-01-16,7,143.0,0.3915126625598905,3647.0,399.2,-1.0,-1.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0115,2026-01-16,7,9.0,0.024640657084188913,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0116,2026-01-16,7,3797.0,10.395619438740589,408647.0,13745.2,-1.0,-1.0,276.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0117,2026-01-16,7,2602.0,7.123887748117728,280142.0,8650.7,-1.0,-1.0,226.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0118,2026-01-16,7,2246.0,6.1492128678987,336569.0,12436.9,-1.0,-1.0,25.0,1.0,2.0,1.0,1.0,1403000.0,1820000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0119,2026-01-16,7,4021.0,11.008898015058179,544847.0,17133.5,-1.0,-1.0,83.0,-1.0,1.0,-1.0,-1.0,-1.0,339000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0120,2026-01-16,7,1573.0,4.306639288158795,270171.0,7027.3,-1.0,-1.0,57.0,-1.0,1.0,-1.0,1.0,-1.0,1473000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0121,2026-01-16,7,1817.0,4.974674880219028,86681.0,4218.5,-1.0,-1.0,369.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0122,2026-01-16,7,2666.0,7.299110198494182,178173.0,7489.4,-1.0,-1.0,42.0,-1.0,1.0,-1.0,1.0,-1.0,2485000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0123,2026-01-16,7,1607.0,4.399726214921286,157874.0,8898.7,-1.0,-1.0,227.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0124,2026-01-16,7,403.0,1.103353867214237,35182.0,1739.9,-1.0,-1.0,15.0,1.0,1.0,1.0,1.0,1976000.0,1976000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0125,2026-01-16,7,1059.0,2.8993839835728954,193817.0,4479.1,-1.0,-1.0,13.0,1.0,3.0,1.0,3.0,1577000.0,4500000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0126,2026-01-16,7,1734.0,4.747433264887063,497752.0,7703.8,-1.0,-1.0,5.0,1.0,2.0,-1.0,-1.0,356000.0,674000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,-1,356000.0,-1
ACE-0127,2026-01-16,7,736.0,2.0150581793292264,49280.0,7196.8,-1.0,-1.0,229.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0128,2026-01-16,7,2.0,0.0054757015742642025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0129,2026-01-16,7,-50.0,-0.13689253935660506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0130,2026-01-16,7,1237.0,3.3867214236824092,222991.0,7644.5,-1.0,-1.0,29.0,1.0,1.0,1.0,1.0,1534000.0,1534000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0131,2026-01-16,7,501.0,1.3716632443531827,94979.0,1639.6,-1.0,-1.0,6.0,1.0,2.0,1.0,2.0,1285000.0,3151000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,1,1,1285000.0,-1
ACE-0132,2026-01-16,7,3345.0,9.158110882956878,746068.0,13820.0,-1.0,-1.0,197.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0133,2026-01-16,7,3954.0,10.825462012320328,352567.0,47152.9,-1.0,-1.0,20.0,1.0,1.0,1.0,1.0,1980000.0,1980000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0134,2026-01-16,7,2583.0,7.0718685831622174,175242.0,9301.8,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0136,2026-01-16,7,1701.0,4.657084188911704,246607.0,4762.9,-1.0,-1.0,292.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0137,2026-01-16,7,-122.0,-0.33401779603011633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0138,2026-01-16,7,1956.0,5.3552361396303905,470927.0,7488.9,-1.0,-1.0,22.0,1.0,1.0,1.0,1.0,1394000.0,1394000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0139,2026-01-16,7,237.0,0.648870636550308,27937.0,1270.8,-1.0,-1.0,44.0,-1.0,1.0,-1.0,-1.0,-1.0,376000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0140,2026-01-16,7,2137.0,5.8507871321013,728840.0,11375.7,-1.0,-1.0,58.0,-1.0,1.0,-1.0,1.0,-1.0,1174000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0141,2026-01-16,7,2674.0,7.321013004791239,402695.0,12737.8,-1.0,-1.0,12.0,1.0,1.0,1.0,1.0,812000.0,812000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0142,2026-01-16,7,2371.0,6.491444216290212,344709.0,8271.4,-1.0,-1.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0143,2026-01-16,7,216.0,0.5913757700205339,53746.0,1052.4,-1.0,-1.0,27.0,1.0,2.0,1.0,2.0,1332000.0,3721000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0144,2026-01-16,7,3662.0,10.026009582477755,750063.0,14619.0,-1.0,-1.0,44.0,-1.0,2.0,-1.0,-1.0,-1.0,1154000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0145,2026-01-16,7,1593.0,4.361396303901437,163142.0,4056.1,-1.0,-1.0,181.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0146,2026-01-16,7,2653.0,7.263518138261465,466264.0,13198.5,-1.0,-1.0,137.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0147,2026-01-16,7,1591.0,4.355920602327173,311072.0,6532.9,-1.0,-1.0,70.0,-1.0,1.0,-1.0,1.0,-1.0,1879000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0148,2026-01-16,7,2643.0,7.236139630390143,265560.0,15694.0,-1.0,-1.0,49.0,-1.0,1.0,-1.0,1.0,-1.0,1103000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0149,2026-01-16,7,3489.0,9.552361396303901,220765.0,19135.4,-1.0,-1.0,165.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0150,2026-01-16,7,3469.0,9.49760438056126,806537.0,12881.6,-1.0,-1.0,38.0,-1.0,2.0,-1.0,1.0,-1.0,1270000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0151,2026-01-16,7,3023.0,8.276522929500342,295671.0,7419.3,-1.0,-1.0,320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0152,2026-01-16,7,2978.0,8.153319644079398,405784.0,12249.5,-1.0,-1.0,15.0,1.0,3.0,1.0,3.0,820000.0,3296000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0153,2026-01-16,7,2613.0,7.15400410677618,414108.0,9835.4,-1.0,-1.0,16.0,1.0,3.0,1.0,2.0,993000.0,2305000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0154,2026-01-16,7,2257.0,6.179329226557153,234765.0,9164.6,-1.0,-1.0,141.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0155,2026-01-16,7,131.0,0.3586584531143053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0156,2026-01-16,7,1372.0,3.756331279945243,102280.0,11458.1,-1.0,-1.0,21.0,1.0,2.0,1.0,1.0,1342000.0,1754000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0157,2026-01-16,7,302.0,0.8268309377138946,49330.0,1042.4,-1.0,-1.0,68.0,-1.0,1.0,-1.0,1.0,-1.0,1686000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0158,2026-01-16,7,1255.0,3.436002737850787,203310.0,4550.7,-1.0,-1.0,41.0,-1.0,1.0,-1.0,-1.0,-1.0,199000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0159,2026-01-16,7,1429.0,3.912388774811773,122907.0,4529.1,-1.0,-1.0,68.0,-1.0,1.0,-1.0,-1.0,-1.0,308000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0160,2026-01-16,7,2774.0,7.594798083504449,158313.0,8491.1,-1.0,-1.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0161,2026-01-16,7,-24.0,-0.06570841889117043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0162,2026-01-16,7,776.0,2.1245722108145104,51246.0,2037.7,-1.0,-1.0,87.0,-1.0,1.0,-1.0,-1.0,-1.0,471000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0163,2026-01-16,7,-104.0,-0.28473648186173856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0164,2026-01-16,7,1325.0,3.6276522929500343,307317.0,4689.1,-1.0,-1.0,179.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0165,2026-01-16,7,-42.0,-0.11498973305954825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0166,2026-01-16,7,2407.0,6.590006844626968,634358.0,11410.4,-1.0,-1.0,238.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0167,2026-01-16,7,1497.0,4.098562628336755,203983.0,7293.4,-1.0,-1.0,58.0,-1.0,1.0,-1.0,-1.0,-1.0,720000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0168,2026-01-16,7,1005.0,2.751540041067762,93021.0,15603.1,-1.0,-1.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0169,2026-01-16,7,1362.0,3.728952772073922,188724.0,6375.4,-1.0,-1.0,60.0,-1.0,1.0,-1.0,1.0,-1.0,1686000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0170,2026-01-16,7,1514.0,4.145106091718001,112249.0,5753.1,-1.0,-1.0,74.0,-1.0,1.0,-1.0,1.0,-1.0,2055000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0171,2026-01-16,7,268.0,0.7337440109514032,15221.0,1056.6,-1.0,-1.0,44.0,-1.0,1.0,-1.0,1.0,-1.0,2011000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0172,2026-01-16,7,1957.0,5.3579739904175225,135327.0,5995.5,-1.0,-1.0,28.0,1.0,4.0,-1.0,1.0,344000.0,2520000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0173,2026-01-16,7,1595.0,4.3668720054757015,155984.0,6031.3,-1.0,-1.0,2.0,2.0,3.0,1.0,2.0,2418000.0,3124000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,1,1920000.0,-1
ACE-0174,2026-01-16,7,3969.0,10.86652977412731,413081.0,16569.3,-1.0,-1.0,55.0,-1.0,2.0,-1.0,1.0,-1.0,1923000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0175,2026-01-16,7,1059.0,2.8993839835728954,110114.0,7468.4,-1.0,-1.0,237.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0176,2026-01-16,7,3120.0,8.542094455852157,507593.0,31839.9,-1.0,-1.0,17.0,1.0,2.0,1.0,2.0,763000.0,2104000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0177,2026-01-16,7,756.0,2.0698151950718686,240362.0,4412.8,-1.0,-1.0,57.0,-1.0,2.0,-1.0,2.0,-1.0,3423000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0178,2026-01-16,7,1728.0,4.731006160164271,342735.0,9983.1,-1.0,-1.0,136.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0179,2026-01-16,7,2122.0,5.809719370294319,315897.0,11151.2,-1.0,-1.0,17.0,1.0,1.0,1.0,1.0,1049000.0,1049000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0180,2026-01-16,7,3525.0,9.650924024640657,221039.0,8203.1,-1.0,-1.0,36.0,-1.0,2.0,-1.0,-1.0,-1.0,888000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0181,2026-01-16,7,3078.0,8.427104722792608,826362.0,15214.6,-1.0,-1.0,5.0,1.0,3.0,-1.0,2.0,486000.0,3792000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,1,-1,486000.0,-1
ACE-0182,2026-01-16,7,3014.0,8.251882272416154,736881.0,15340.5,-1.0,-1.0,4.0,1.0,1.0,-1.0,-1.0,532000.0,532000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,-1,532000.0,-1
ACE-0183,2026-01-16,7,583.0,1.596167008898015,95836.0,2426.6,-1.0,-1.0,76.0,-1.0,1.0,-1.0,1.0,-1.0,1187000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0184,2026-01-16,7,3270.0,8.952772073921972,531774.0,17071.5,-1.0,-1.0,44.0,-1.0,2.0,-1.0,1.0,-1.0,1399000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0185,2026-01-16,7,1207.0,3.3045859000684463,318262.0,7414.0,-1.0,-1.0,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0186,2026-01-16,7,-67.0,-0.1834360027378508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0187,2026-01-16,7,1832.0,5.01574264202601,663241.0,12820.8,-1.0,-1.0,183.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0188,2026-01-16,7,2021.0,5.533196440793977,114086.0,6134.6,-1.0,-1.0,59.0,-1.0,2.0,-1.0,1.0,-1.0,3352000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0189,2026-01-16,7,3988.0,10.91854893908282,757965.0,14165.3,-1.0,-1.0,164.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0190,2026-01-16,7,3846.0,10.529774127310061,302770.0,14343.1,-1.0,-1.0,23.0,1.0,3.0,1.0,2.0,962000.0,3425000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0191,2026-01-16,7,1847.0,5.0568104038329915,361976.0,6860.8,-1.0,-1.0,142.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0192,2026-01-16,7,3179.0,8.70362765229295,928949.0,14244.1,-1.0,-1.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0193,2026-01-16,7,1089.0,2.9815195071868583,204108.0,6662.3,-1.0,-1.0,20.0,1.0,1.0,-1.0,-1.0,648000.0,648000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0194,2026-01-16,7,-96.0,-0.26283367556468173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0195,2026-01-16,7,1140.0,3.1211498973305956,77077.0,3945.0,-1.0,-1.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0196,2026-01-16,7,751.0,2.0561259411362083,65414.0,3830.0,-1.0,-1.0,61.0,-1.0,1.0,-1.0,-1.0,-1.0,345000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0197,2026-01-16,7,1959.0,5.363449691991787,287058.0,14782.0,-1.0,-1.0,2.0,2.0,3.0,2.0,2.0,2842000.0,3581000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,1,1262000.0,-1
ACE-0198,2026-01-16,7,690.0,1.88911704312115,238628.0,3475.2,-1.0,-1.0,45.0,-1.0,1.0,-1.0,-1.0,-1.0,675000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0199,2026-01-16,7,2596.0,7.107460643394935,336512.0,13612.4,-1.0,-1.0,202.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0200,2026-01-16,7,896.0,2.4531143052703626,202654.0,3110.4,-1.0,-1.0,53.0,-1.0,2.0,-1.0,1.0,-1.0,2615000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0201,2026-01-16,7,3280.0,8.980150581793293,999722.0,21706.7,-1.0,-1.0,153.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0202,2026-01-16,7,-122.0,-0.33401779603011633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0203,2026-01-16,7,2467.0,6.754277891854894,489248.0,15315.3,-1.0,-1.0,85.0,-1.0,1.0,-1.0,1.0,-1.0,1670000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0204,2026-01-16,7,1577.0,4.317590691307323,77955.0,3235.7,-1.0,-1.0,53.0,-1.0,1.0,-1.0,-1.0,-1.0,245000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0205,2026-01-16,7,436.0,1.1937029431895962,104141.0,2314.0,-1.0,-1.0,22.0,1.0,2.0,1.0,1.0,1588000.0,1835000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0206,2026-01-16,7,1790.0,4.900752908966461,385821.0,7369.5,-1.0,-1.0,13.0,1.0,1.0,-1.0,-1.0,250000.0,250000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0207,2026-01-16,7,362.0,0.9911019849418207,31390.0,2453.6,-1.0,-1.0,88.0,-1.0,1.0,-1.0,1.0,-1.0,2423000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0208,2026-01-16,7,3197.0,8.752908966461328,455508.0,11691.0,-1.0,-1.0,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0209,2026-01-16,7,1755.0,4.804928131416838,480260.0,8368.9,-1.0,-1.0,43.0,-1.0,2.0,-1.0,2.0,-1.0,2574000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0210,2026-01-16,7,1486.0,4.068446269678303,334558.0,5260.9,-1.0,-1.0,315.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
