sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0501,Bandeja de suspensión trasera izquierda para auto liviano,Suspensión,,No indicado,4.0,70000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0495,Bandeja de suspensión trasera derecha para auto liviano,Suspensión,,No indicado,4.0,70000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0900,Aceite de motor 5W-30 sintético para bus,Lubricación,,No indicado,2.0,70000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0087,Disco de freno trasero para bus,Sistema de frenos,,No indicado,2.0,71000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0697,Sensor de oxígeno de tres vías para camioneta,Sistema de escape,,No indicado,3.0,71000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-1033,Semieje homocinético izquierdo para auto liviano,Tren delantero,,No indicado,4.0,72000.0,8.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1027,Semieje homocinético derecho para auto liviano,Tren delantero,,No indicado,4.0,72000.0,6.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0344,Kit de embrague para auto liviano,Transmisión,,No indicado,4.0,72000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0253,Bomba de agua para camión pesado,Sistema de enfriamiento,,No indicado,2.0,72000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0469,Amortiguador delantero izquierdo para camión pesado,Suspensión,,No indicado,2.0,72000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0463,Amortiguador delantero derecho para camión pesado,Suspensión,,No indicado,2.0,72000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0449,Polea de alternador para camión pesado,Sistema eléctrico,,No indicado,4.0,72000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0136,Pastillas de freno traseras para camión pesado,Sistema de frenos,,No indicado,2.0,74000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0710,Tubo de escape delantero para van,Sistema de escape,,No indicado,5.0,74000.0,10.0,10.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0363,Prensa de embrague para camioneta,Transmisión,,No indicado,4.0,75000.0,2.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1046,Maza de rueda trasera para camioneta,Tren trasero,,No indicado,4.0,75000.0,30.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1025,Junta homocinética lado rueda izquierdo para camión pesado,Tren delantero,,No indicado,3.0,75000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1019,Junta homocinética lado rueda derecho para camión pesado,Tren delantero,,No indicado,3.0,75000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0075,Disco de freno delantero para bus,Sistema de frenos,,No indicado,2.0,75000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0907,Bomba de aceite para camioneta,Lubricación,,No indicado,5.0,75000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0086,Sensor Lambda universal,Motor,,No indicado,30.0,75000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0080,Regulador de presión,Sistema de Combustible,,No indicado,30.0,75000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0607,Filtro hidráulico de retorno para camión pesado,Sistema hidráulico,,No indicado,4.0,75000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0376,Soporte de caja de cambios para camión liviano,Transmisión,,No indicado,4.0,76000.0,2.0,2.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0666,Sensor de presión de combustible para bus,Sistema de combustible,,No indicado,4.0,77000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0333,Cilindro maestro de embrague para bus,Transmisión,,No indicado,4.0,77000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0965,Sensor MAP de presión absoluta para bus,Sensores y electrónica,,No indicado,4.0,77000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0700,Sensor de oxígeno de tres vías para van,Sistema de escape,,No indicado,3.0,77000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0983,Sensor de nivel de aceite para bus,Sensores y electrónica,,No indicado,4.0,77000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0357,Piola selectora de cambios para bus,Transmisión,,No indicado,4.0,77000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0130,Pastillas de freno delanteras para camión pesado,Sistema de frenos,,No indicado,2.0,78000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0053,Caliper de freno trasero izquierdo para camioneta,Sistema de frenos,,No indicado,4.0,78000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0041,Caliper de freno trasero derecho para camioneta,Sistema de frenos,,No indicado,4.0,78000.0,1.0,1.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0885,Aceite de motor 10W-40 semisintético para camión pesado,Lubricación,,No indicado,2.0,78000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0685,Sensor de oxígeno de cuatro vías para camioneta,Sistema de escape,,No indicado,3.0,79000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0834,Foco delantero izquierdo para auto liviano,Iluminación,,No indicado,4.0,80000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0828,Foco delantero derecho para auto liviano,Iluminación,,No indicado,4.0,80000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0160,Tambor de freno trasero para camión liviano,Sistema de frenos,,No indicado,3.0,81000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0281,Radiador de agua para camioneta,Sistema de enfriamiento,,No indicado,4.0,81000.0,3.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0366,Prensa de embrague para van,Transmisión,,No indicado,4.0,81000.0,2.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1047,Maza de rueda trasera para van,Tren trasero,,No indicado,4.0,81000.0,30.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0720,Llanta de acero para camión liviano,Neumáticos y ruedas,,No indicado,4.0,81000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0935,Cinturón de seguridad delantero para camioneta,Seguridad,,No indicado,5.0,81000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0030,Caliper de freno delantero izquierdo para camioneta,Sistema de frenos,,No indicado,4.0,81000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0017,Caliper de freno delantero derecho para camioneta,Sistema de frenos,,No indicado,4.0,81000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0620,Bomba de combustible eléctrica para camión liviano,Sistema de combustible,,No indicado,3.0,81000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0910,Bomba de aceite para van,Lubricación,,No indicado,5.0,81000.0,2.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0226,Soporte de motor derecho para camión liviano,Motor,,No indicado,4.0,81000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0961,Sensor MAF de flujo de aire para camión liviano,Sensores y electrónica,,No indicado,4.0,81000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0032,Resorte trasero reforzado,Sistema de Suspensión,,No indicado,30.0,82500.0,75.0,50.0,media,media,True,2026-05-22 20:41:10.387996
REP-0066,Pastilla trasera izquierda,Sistema de Frenos,,No indicado,30.0,82500.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0068,Pastilla trasera derecha,Sistema de Frenos,,No indicado,30.0,82500.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0167,Zapatas de freno traseras para camión pesado,Sistema de frenos,,No indicado,3.0,84000.0,23.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0142,Sensor ABS delantero para camión pesado,Sistema de frenos,,No indicado,3.0,84000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1049,Rodamiento de maza trasero para bus,Tren trasero,,No indicado,3.0,84000.0,9.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0455,Regulador de voltaje para camión pesado,Sistema eléctrico,,No indicado,4.0,84000.0,75.0,50.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0582,Manguera de alta presión de dirección para bus,Dirección,,No indicado,4.0,84000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0200,Empaquetadura de culata para bus,Motor,,No indicado,60.0,84000.0,16.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0059,Caliper de freno trasero izquierdo para van,Sistema de frenos,,No indicado,4.0,84000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0048,Caliper de freno trasero derecho para van,Sistema de frenos,,No indicado,4.0,84000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0235,Tensor de correa de accesorios para camión pesado,Motor,,No indicado,3.0,84000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0980,Sensor de detonación para camión pesado,Sensores y electrónica,,No indicado,4.0,84000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0659,Riel de inyección para auto liviano,Sistema de combustible,,No indicado,5.0,85000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0755,neumático 700R16 para camión liviano,Neumáticos y ruedas,,No indicado,3.0,85000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0391,Batería 45 Ah para auto liviano,Sistema eléctrico,,No indicado,2.0,85000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0701,Silenciador trasero para auto liviano,Sistema de escape,,No indicado,5.0,85000.0,10.0,10.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0688,Sensor de oxígeno de cuatro vías para van,Sistema de escape,,No indicado,3.0,85000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0070,Sello de diferencial,Transmisión,,No indicado,30.0,85000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0847,Condensador de aire acondicionado para auto liviano,Climatización,,No indicado,5.0,85000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0097,Aceite motor premium 20L,Motor,,No indicado,30.0,85000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0341,Disco de embrague para camión liviano,Transmisión,,No indicado,4.0,86000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0007,Bomba central de freno para camión liviano,Sistema de frenos,,No indicado,4.0,86000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0692,Sensor de oxígeno de dos vías para camión liviano,Sistema de escape,,No indicado,3.0,86000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0891,Aceite de motor 15W-40 diésel para camión pesado,Lubricación,,No indicado,2.0,87000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0074,Punta de eje,Sistema de Suspensión,,No indicado,30.0,87500.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0284,Radiador de agua para van,Sistema de enfriamiento,,No indicado,4.0,88000.0,3.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0263,Electroventilador de radiador para camioneta,Sistema de enfriamiento,,No indicado,4.0,88000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0938,Cinturón de seguridad delantero para van,Seguridad,,No indicado,5.0,88000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0035,Caliper de freno delantero izquierdo para van,Sistema de frenos,,No indicado,4.0,88000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0023,Caliper de freno delantero derecho para van,Sistema de frenos,,No indicado,4.0,88000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0503,Bandeja de suspensión trasera izquierda para camioneta,Suspensión,,No indicado,4.0,88000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0497,Bandeja de suspensión trasera derecha para camioneta,Suspensión,,No indicado,4.0,88000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0813,Ampolleta LED H7 12/24 V para camión liviano,Iluminación,,No indicado,2.0,88000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0991,Sensor de pedal de acelerador para camión liviano,Sensores y electrónica,,No indicado,4.0,90000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0950,Sensor CKP de posición de cigüeñal para camión pesado,Sensores y electrónica,,No indicado,3.0,90000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1035,Semieje homocinético izquierdo para camioneta,Tren delantero,,No indicado,4.0,90000.0,3.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1029,Semieje homocinético derecho para camioneta,Tren delantero,,No indicado,4.0,90000.0,1.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0657,Regulador de presión de combustible para camión pesado,Sistema de combustible,,No indicado,4.0,90000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0939,Pretensor de cinturón de seguridad para auto liviano,Seguridad,,No indicado,5.0,90000.0,0.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0750,neumático 215/75R17.5 para camión liviano,Neumáticos y ruedas,,No indicado,3.0,90000.0,0.0,22.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0749,neumático 215/75R17.5 para bus,Neumáticos y ruedas,,No indicado,3.0,90000.0,0.0,22.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0346,Kit de embrague para camioneta,Transmisión,,No indicado,4.0,90000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0638,Inyector de gasolina para camión liviano,Sistema de combustible,,No indicado,5.0,90000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0330,Cilindro esclavo de embrague para camión pesado,Transmisión,,No indicado,4.0,90000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0911,Cárter de aceite para auto liviano,Lubricación,,No indicado,5.0,90000.0,2.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0379,Alternador para auto liviano,Sistema eléctrico,,No indicado,4.0,90000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0974,Sensor TPS de posición de acelerador para camión pesado,Sensores y electrónica,,No indicado,4.0,90000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0681,Flexible de escape para camión pesado,Sistema de escape,,No indicado,4.0,90000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0853,Evaporador de aire acondicionado para auto liviano,Climatización,,No indicado,5.0,90000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0374,Soporte de caja de cambios para bus,Transmisión,,No indicado,4.0,92000.0,2.0,2.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0214,Kit de distribución para camión liviano,Motor,,No indicado,3.0,94000.0,21.0,21.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0266,Electroventilador de radiador para van,Sistema de enfriamiento,,No indicado,4.0,94000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0492,Bandeja de suspensión delantera izquierda para camión liviano,Suspensión,,No indicado,3.0,94000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0486,Bandeja de suspensión delantera derecha para camión liviano,Suspensión,,No indicado,3.0,94000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0506,Bandeja de suspensión trasera izquierda para van,Suspensión,,No indicado,4.0,94000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0500,Bandeja de suspensión trasera derecha para van,Suspensión,,No indicado,4.0,94000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0151,Servofreno para auto liviano,Sistema de frenos,,No indicado,30.0,95000.0,10.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0439,Motor de partida para auto liviano,Sistema eléctrico,,No indicado,4.0,95000.0,30.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0078,Válvula termostática,Sistema de Enfriamiento,,No indicado,30.0,95000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0036,Termostato 85°C,Sistema de Enfriamiento,,No indicado,30.0,95000.0,33.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0016,Radiador cobre aluminio,Sistema de Enfriamiento,,No indicado,30.0,95000.0,7.0,7.0,media,media,True,2026-05-22 20:41:10.387996
REP-0083,Bomba de dirección reparada,Sistema de Dirección,,No indicado,30.0,95000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0105,Aceite para balanceo,Sistema de Dirección,,No indicado,30.0,95000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0956,Sensor CMP de posición de árbol de levas para camión pesado,Sensores y electrónica,,No indicado,3.0,96000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1010,Junta homocinética lado caja derecho para camión pesado,Tren delantero,,No indicado,4.0,96000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0419,Bobina de encendido para camión pesado,Sistema eléctrico,,No indicado,3.0,96000.0,25.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0903,Aceite de motor 5W-30 sintético para camión pesado,Lubricación,,No indicado,2.0,96000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-1038,Semieje homocinético izquierdo para van,Tren delantero,,No indicado,4.0,97000.0,3.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1032,Semieje homocinético derecho para van,Tren delantero,,No indicado,4.0,97000.0,9.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0349,Kit de embrague para van,Transmisión,,No indicado,4.0,97000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0093,Disco de freno trasero para camión pesado,Sistema de frenos,,No indicado,2.0,97000.0,23.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0104,Tubería hidráulica 2 metros,Sistema Hidráulico,,No indicado,30.0,97500.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0088,Pastilla frontal izquierda,Sistema de Frenos,,No indicado,30.0,97500.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0090,Pastilla frontal derecha,Sistema de Frenos,,No indicado,30.0,97500.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0158,Tambor de freno trasero para bus,Sistema de frenos,,No indicado,3.0,99000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0609,Manguera hidráulica de alta presión para camión liviano,Sistema hidráulico,,No indicado,4.0,99000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0718,Llanta de acero para bus,Neumáticos y ruedas,,No indicado,4.0,99000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0618,Bomba de combustible eléctrica para bus,Sistema de combustible,,No indicado,3.0,99000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0872,Ventilador de habitáculo para bus,Climatización,,No indicado,4.0,99000.0,6.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0224,Soporte de motor derecho para bus,Motor,,No indicado,4.0,99000.0,21.0,21.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0959,Sensor MAF de flujo de aire para bus,Sensores y electrónica,,No indicado,4.0,99000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0082,Disco de freno delantero para camión pesado,Sistema de frenos,,No indicado,2.0,100000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0836,Foco delantero izquierdo para camioneta,Iluminación,,No indicado,4.0,100000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0830,Foco delantero derecho para camioneta,Iluminación,,No indicado,4.0,100000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0669,Sensor de presión de combustible para camión pesado,Sistema de combustible,,No indicado,4.0,105000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0661,Riel de inyección para camioneta,Sistema de combustible,,No indicado,5.0,105000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0339,Disco de embrague para bus,Transmisión,,No indicado,4.0,105000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0336,Cilindro maestro de embrague para camión pesado,Transmisión,,No indicado,4.0,105000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0003,Bomba central de freno para bus,Sistema de frenos,,No indicado,4.0,105000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0397,Batería 60 Ah para auto liviano,Sistema eléctrico,,No indicado,2.0,105000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0393,Batería 45 Ah para camioneta,Sistema eléctrico,,No indicado,2.0,105000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0044,Válvula motor,Motor,,No indicado,30.0,105000.0,13.0,13.0,media,media,True,2026-05-22 20:41:10.387996
REP-0703,Silenciador trasero para camioneta,Sistema de escape,,No indicado,5.0,105000.0,10.0,10.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0968,Sensor MAP de presión absoluta para camión pesado,Sensores y electrónica,,No indicado,4.0,105000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0698,Sensor de oxígeno de tres vías para camión liviano,Sistema de escape,,No indicado,3.0,105000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0690,Sensor de oxígeno de dos vías para bus,Sistema de escape,,No indicado,3.0,105000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0986,Sensor de nivel de aceite para camión pesado,Sensores y electrónica,,No indicado,4.0,105000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0849,Condensador de aire acondicionado para camioneta,Climatización,,No indicado,5.0,105000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0989,Sensor de pedal de acelerador para bus,Sensores y electrónica,,No indicado,4.0,110000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0941,Pretensor de cinturón de seguridad para camioneta,Seguridad,,No indicado,5.0,110000.0,0.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0364,Prensa de embrague para camión liviano,Transmisión,,No indicado,4.0,110000.0,2.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0636,Inyector de gasolina para bus,Sistema de combustible,,No indicado,5.0,110000.0,2.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0055,Caliper de freno trasero izquierdo para camión liviano,Sistema de frenos,,No indicado,4.0,110000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0043,Caliper de freno trasero derecho para camión liviano,Sistema de frenos,,No indicado,4.0,110000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0913,Cárter de aceite para camioneta,Lubricación,,No indicado,5.0,110000.0,2.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0549,Bomba de dirección hidráulica para auto liviano,Dirección,,No indicado,5.0,110000.0,5.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0908,Bomba de aceite para camión liviano,Lubricación,,No indicado,5.0,110000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0381,Alternador para camioneta,Sistema eléctrico,,No indicado,4.0,110000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0839,Foco delantero izquierdo para van,Iluminación,,No indicado,4.0,110000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0833,Foco delantero derecho para van,Iluminación,,No indicado,4.0,110000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0855,Evaporador de aire acondicionado para camioneta,Climatización,,No indicado,5.0,110000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0026,Disco de freno frontal,Sistema de Frenos,,No indicado,30.0,110000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0811,Ampolleta LED H7 12/24 V para bus,Iluminación,,No indicado,2.0,110000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-1052,Rodamiento de maza trasero para camión pesado,Tren trasero,,No indicado,3.0,115000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0664,Riel de inyección para van,Sistema de combustible,,No indicado,5.0,115000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0282,Radiador de agua para camión liviano,Sistema de enfriamiento,,No indicado,4.0,115000.0,3.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0585,Manguera de alta presión de dirección para camión pesado,Dirección,,No indicado,4.0,115000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0212,Kit de distribución para bus,Motor,,No indicado,3.0,115000.0,21.0,21.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0203,Empaquetadura de culata para camión pesado,Motor,,No indicado,60.0,115000.0,0.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0936,Cinturón de seguridad delantero para camión liviano,Seguridad,,No indicado,5.0,115000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
