sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0796,Ampolleta H11 12 V para camión pesado,Iluminación,null,No indicado,2,38000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0797,Ampolleta H11 12 V para van,Iluminación,null,No indicado,2,17000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0798,Ampolleta H4 12 V para auto liviano,Iluminación,null,No indicado,2,9000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0799,Ampolleta H4 12 V para bus,Iluminación,null,No indicado,2,20000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0800,Ampolleta H4 12 V para camioneta,Iluminación,null,No indicado,2,11000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0801,Ampolleta H4 12 V para camión liviano,Iluminación,null,No indicado,2,16000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0802,Ampolleta H4 12 V para camión pesado,Iluminación,null,No indicado,2,27000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0803,Ampolleta H4 12 V para van,Iluminación,null,No indicado,2,12000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0804,Ampolleta H7 12 V para auto liviano,Iluminación,null,No indicado,2,8000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0805,Ampolleta H7 12 V para bus,Iluminación,null,No indicado,2,18000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0806,Ampolleta H7 12 V para camioneta,Iluminación,null,No indicado,2,10000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0807,Ampolleta H7 12 V para camión liviano,Iluminación,null,No indicado,2,14000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0808,Ampolleta H7 12 V para camión pesado,Iluminación,null,No indicado,2,24000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0809,Ampolleta H7 12 V para van,Iluminación,null,No indicado,2,11000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0810,Ampolleta LED H7 12/24 V para auto liviano,Iluminación,null,No indicado,2,49000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0811,Ampolleta LED H7 12/24 V para bus,Iluminación,null,No indicado,2,110000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0812,Ampolleta LED H7 12/24 V para camioneta,Iluminación,null,No indicado,2,61000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0813,Ampolleta LED H7 12/24 V para camión liviano,Iluminación,null,No indicado,2,88000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0814,Ampolleta LED H7 12/24 V para camión pesado,Iluminación,null,No indicado,2,145000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0815,Ampolleta LED H7 12/24 V para van,Iluminación,null,No indicado,2,66000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0816,Ampolleta P21W 12 V para auto liviano,Iluminación,null,No indicado,2,4000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0817,Ampolleta P21W 12 V para bus,Iluminación,null,No indicado,2,9000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0818,Ampolleta P21W 12 V para camioneta,Iluminación,null,No indicado,2,5000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0819,Ampolleta P21W 12 V para camión liviano,Iluminación,null,No indicado,2,7000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0820,Ampolleta P21W 12 V para camión pesado,Iluminación,null,No indicado,2,12000,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0821,Ampolleta P21W 12 V para van,Iluminación,null,No indicado,2,5500,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0822,Ampolleta W5W 12 V para auto liviano,Iluminación,null,No indicado,2,3500,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0823,Ampolleta W5W 12 V para bus,Iluminación,null,No indicado,2,7500,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0824,Ampolleta W5W 12 V para camioneta,Iluminación,null,No indicado,2,4500,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0825,Ampolleta W5W 12 V para camión liviano,Iluminación,null,No indicado,2,6500,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0826,Ampolleta W5W 12 V para camión pesado,Iluminación,null,No indicado,2,10000,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0827,Ampolleta W5W 12 V para van,Iluminación,null,No indicado,2,4500,3,3,media,alta,true,2026-05-22 20:41:10.387996
REP-0828,Foco delantero derecho para auto liviano,Iluminación,null,No indicado,4,80000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0829,Foco delantero derecho para bus,Iluminación,null,No indicado,4,175000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0830,Foco delantero derecho para camioneta,Iluminación,null,No indicado,4,100000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0831,Foco delantero derecho para camión liviano,Iluminación,null,No indicado,4,145000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0832,Foco delantero derecho para camión pesado,Iluminación,null,No indicado,4,240000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0833,Foco delantero derecho para van,Iluminación,null,No indicado,4,110000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0834,Foco delantero izquierdo para auto liviano,Iluminación,null,No indicado,4,80000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0835,Foco delantero izquierdo para bus,Iluminación,null,No indicado,4,175000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0836,Foco delantero izquierdo para camioneta,Iluminación,null,No indicado,4,100000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0837,Foco delantero izquierdo para camión liviano,Iluminación,null,No indicado,4,145000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0838,Foco delantero izquierdo para camión pesado,Iluminación,null,No indicado,4,240000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0839,Foco delantero izquierdo para van,Iluminación,null,No indicado,4,110000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0840,Foco trasero derecho para auto liviano,Iluminación,null,No indicado,4,50000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0841,Compresor de aire acondicionado para auto liviano,Climatización,null,No indicado,5,180000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0842,Compresor de aire acondicionado para bus,Climatización,null,No indicado,5,395000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0843,Compresor de aire acondicionado para camioneta,Climatización,null,No indicado,5,225000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0844,Compresor de aire acondicionado para camión liviano,Climatización,null,No indicado,5,325000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0845,Compresor de aire acondicionado para camión pesado,Climatización,null,No indicado,5,540000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0846,Compresor de aire acondicionado para van,Climatización,null,No indicado,5,245000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0847,Condensador de aire acondicionado para auto liviano,Climatización,null,No indicado,5,85000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0848,Condensador de aire acondicionado para bus,Climatización,null,No indicado,5,185000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0849,Condensador de aire acondicionado para camioneta,Climatización,null,No indicado,5,105000,3,3,media,baja,true,2026-05-22 20:41:10.387996
REP-0850,Condensador de aire acondicionado para camión liviano,Climatización,null,No indicado,5,155000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0851,Condensador de aire acondicionado para camión pesado,Climatización,null,No indicado,5,255000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0852,Condensador de aire acondicionado para van,Climatización,null,No indicado,5,115000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0853,Evaporador de aire acondicionado para auto liviano,Climatización,null,No indicado,5,90000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0854,Evaporador de aire acondicionado para bus,Climatización,null,No indicado,5,200000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0855,Evaporador de aire acondicionado para camioneta,Climatización,null,No indicado,5,110000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0856,Evaporador de aire acondicionado para camión liviano,Climatización,null,No indicado,5,160000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0857,Evaporador de aire acondicionado para camión pesado,Climatización,null,No indicado,5,270000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0858,Evaporador de aire acondicionado para van,Climatización,null,No indicado,5,120000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0859,Filtro de cabina para auto liviano,Climatización,null,No indicado,2,9000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0860,Filtro de cabina para bus,Climatización,null,No indicado,2,20000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0861,Filtro de cabina para camioneta,Climatización,null,No indicado,2,11000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0862,Filtro de cabina para camión liviano,Climatización,null,No indicado,2,16000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0863,Filtro de cabina para camión pesado,Climatización,null,No indicado,2,27000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0864,Filtro de cabina para van,Climatización,null,No indicado,2,12000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0865,Filtro secador de aire acondicionado para auto liviano,Climatización,null,No indicado,3,18000,0,0,media,media,true,2026-05-22 20:41:10.387996
REP-0866,Filtro secador de aire acondicionado para bus,Climatización,null,No indicado,3,40000,6,6,media,media,true,2026-05-22 20:41:10.387996
REP-0867,Filtro secador de aire acondicionado para camioneta,Climatización,null,No indicado,3,22000,6,6,media,media,true,2026-05-22 20:41:10.387996
REP-0868,Filtro secador de aire acondicionado para camión liviano,Climatización,null,No indicado,3,32000,6,6,media,media,true,2026-05-22 20:41:10.387996
REP-0869,Filtro secador de aire acondicionado para camión pesado,Climatización,null,No indicado,3,54000,6,6,media,media,true,2026-05-22 20:41:10.387996
REP-0870,Filtro secador de aire acondicionado para van,Climatización,null,No indicado,3,24000,6,6,media,media,true,2026-05-22 20:41:10.387996
REP-0871,Ventilador de habitáculo para auto liviano,Climatización,null,No indicado,4,45000,6,6,baja,baja,true,2026-05-22 20:41:10.387996
REP-0872,Ventilador de habitáculo para bus,Climatización,null,No indicado,4,99000,6,6,baja,baja,true,2026-05-22 20:41:10.387996
REP-0873,Ventilador de habitáculo para camioneta,Climatización,null,No indicado,4,56000,6,6,baja,baja,true,2026-05-22 20:41:10.387996
REP-0874,Ventilador de habitáculo para van,Climatización,null,No indicado,4,61000,6,6,baja,baja,true,2026-05-22 20:41:10.387996
REP-0875,Válvula de expansión de aire acondicionado para auto liviano,Climatización,null,No indicado,4,22000,6,6,media,baja,true,2026-05-22 20:41:10.387996
REP-0876,Válvula de expansión de aire acondicionado para bus,Climatización,null,No indicado,4,48000,6,6,media,baja,true,2026-05-22 20:41:10.387996
REP-0877,Válvula de expansión de aire acondicionado para camioneta,Climatización,null,No indicado,4,28000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0878,Válvula de expansión de aire acondicionado para camión liviano,Climatización,null,No indicado,4,40000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0879,Válvula de expansión de aire acondicionado para camión pesado,Climatización,null,No indicado,4,66000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0880,Válvula de expansión de aire acondicionado para van,Climatización,null,No indicado,4,30000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0881,Aceite de motor 10W-40 semisintético para auto liviano,Lubricación,null,No indicado,2,26000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0882,Aceite de motor 10W-40 semisintético para bus,Lubricación,null,No indicado,2,57000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0883,Aceite de motor 10W-40 semisintético para camioneta,Lubricación,null,No indicado,2,32000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0884,Aceite de motor 10W-40 semisintético para camión liviano,Lubricación,null,No indicado,2,47000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0885,Aceite de motor 10W-40 semisintético para camión pesado,Lubricación,null,No indicado,2,78000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0886,Aceite de motor 10W-40 semisintético para van,Lubricación,null,No indicado,2,35000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0887,Aceite de motor 15W-40 diésel para auto liviano,Lubricación,null,No indicado,2,29000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0888,Aceite de motor 15W-40 diésel para bus,Lubricación,null,No indicado,2,64000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0889,Aceite de motor 15W-40 diésel para camioneta,Lubricación,null,No indicado,2,36000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0890,Aceite de motor 15W-40 diésel para camión liviano,Lubricación,null,No indicado,2,52000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0891,Aceite de motor 15W-40 diésel para camión pesado,Lubricación,null,No indicado,2,87000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0892,Aceite de motor 15W-40 diésel para van,Lubricación,null,No indicado,2,39000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0893,Aceite de motor 20W-50 mineral para auto liviano,Lubricación,null,No indicado,2,23000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0894,Aceite de motor 20W-50 mineral para bus,Lubricación,null,No indicado,2,51000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0895,Aceite de motor 20W-50 mineral para camioneta,Lubricación,null,No indicado,2,29000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0896,Aceite de motor 20W-50 mineral para camión liviano,Lubricación,null,No indicado,2,41000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0897,Aceite de motor 20W-50 mineral para camión pesado,Lubricación,null,No indicado,2,69000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0898,Aceite de motor 20W-50 mineral para van,Lubricación,null,No indicado,2,31000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0899,Aceite de motor 5W-30 sintético para auto liviano,Lubricación,null,No indicado,2,32000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0900,Aceite de motor 5W-30 sintético para bus,Lubricación,null,No indicado,2,70000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0901,Aceite de motor 5W-30 sintético para camioneta,Lubricación,null,No indicado,2,40000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0902,Aceite de motor 5W-30 sintético para camión liviano,Lubricación,null,No indicado,2,58000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0903,Aceite de motor 5W-30 sintético para camión pesado,Lubricación,null,No indicado,2,96000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0904,Aceite de motor 5W-30 sintético para van,Lubricación,null,No indicado,2,43000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0905,Bomba de aceite para auto liviano,Lubricación,null,No indicado,5,60000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0906,Bomba de aceite para bus,Lubricación,null,No indicado,5,130000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0907,Bomba de aceite para camioneta,Lubricación,null,No indicado,5,75000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0908,Bomba de aceite para camión liviano,Lubricación,null,No indicado,5,110000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0909,Bomba de aceite para camión pesado,Lubricación,null,No indicado,5,180000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0910,Bomba de aceite para van,Lubricación,null,No indicado,5,81000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0911,Cárter de aceite para auto liviano,Lubricación,null,No indicado,5,90000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0912,Cárter de aceite para bus,Lubricación,null,No indicado,5,200000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0913,Cárter de aceite para camioneta,Lubricación,null,No indicado,5,110000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0914,Cárter de aceite para van,Lubricación,null,No indicado,5,120000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0915,Filtro de aceite para auto liviano,Lubricación,null,No indicado,2,6000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0916,Filtro de aceite para bus,Lubricación,null,No indicado,2,13000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0917,Filtro de aceite para camioneta,Lubricación,null,No indicado,2,7500,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0918,Filtro de aceite para camión liviano,Lubricación,null,No indicado,2,11000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0919,Filtro de aceite para camión pesado,Lubricación,null,No indicado,2,18000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0920,Filtro de aceite para van,Lubricación,null,No indicado,2,8000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0921,Airbag de conductor para auto liviano,Seguridad,null,No indicado,5,250000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0922,Airbag de conductor para bus,Seguridad,null,No indicado,5,550000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0923,Airbag de conductor para camioneta,Seguridad,null,No indicado,5,310000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0924,Airbag de conductor para camión liviano,Seguridad,null,No indicado,5,450000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0925,Airbag de conductor para camión pesado,Seguridad,null,No indicado,5,750000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0926,Airbag de conductor para van,Seguridad,null,No indicado,5,340000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0927,Airbag de pasajero para auto liviano,Seguridad,null,No indicado,5,260000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0928,Airbag de pasajero para bus,Seguridad,null,No indicado,5,570000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0929,Airbag de pasajero para camioneta,Seguridad,null,No indicado,5,325000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0930,Airbag de pasajero para camión liviano,Seguridad,null,No indicado,5,470000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0931,Airbag de pasajero para camión pesado,Seguridad,null,No indicado,5,780000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0932,Airbag de pasajero para van,Seguridad,null,No indicado,5,350000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0933,Cinturón de seguridad delantero para auto liviano,Seguridad,null,No indicado,5,65000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0934,Cinturón de seguridad delantero para bus,Seguridad,null,No indicado,5,145000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0935,Cinturón de seguridad delantero para camioneta,Seguridad,null,No indicado,5,81000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0936,Cinturón de seguridad delantero para camión liviano,Seguridad,null,No indicado,5,115000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0937,Cinturón de seguridad delantero para camión pesado,Seguridad,null,No indicado,5,195000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0938,Cinturón de seguridad delantero para van,Seguridad,null,No indicado,5,88000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0939,Pretensor de cinturón de seguridad para auto liviano,Seguridad,null,No indicado,5,90000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0940,Pretensor de cinturón de seguridad para bus,Seguridad,null,No indicado,5,200000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0941,Pretensor de cinturón de seguridad para camioneta,Seguridad,null,No indicado,5,110000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0942,Pretensor de cinturón de seguridad para camión liviano,Seguridad,null,No indicado,5,160000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0943,Pretensor de cinturón de seguridad para camión pesado,Seguridad,null,No indicado,5,270000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0944,Pretensor de cinturón de seguridad para van,Seguridad,null,No indicado,5,120000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0945,Sensor de impacto frontal para auto liviano,Seguridad,null,No indicado,5,60000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0946,Sensor CKP de posición de cigüeñal para auto liviano,Sensores y electrónica,null,No indicado,3,30000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0947,Sensor CKP de posición de cigüeñal para bus,Sensores y electrónica,null,No indicado,3,66000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0948,Sensor CKP de posición de cigüeñal para camioneta,Sensores y electrónica,null,No indicado,3,38000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0949,Sensor CKP de posición de cigüeñal para camión liviano,Sensores y electrónica,null,No indicado,3,54000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0950,Sensor CKP de posición de cigüeñal para camión pesado,Sensores y electrónica,null,No indicado,3,90000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0951,Sensor CKP de posición de cigüeñal para van,Sensores y electrónica,null,No indicado,3,40000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0952,Sensor CMP de posición de árbol de levas para auto liviano,Sensores y electrónica,null,No indicado,3,32000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0953,Sensor CMP de posición de árbol de levas para bus,Sensores y electrónica,null,No indicado,3,70000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0954,Sensor CMP de posición de árbol de levas para camioneta,Sensores y electrónica,null,No indicado,3,40000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0955,Sensor CMP de posición de árbol de levas para camión liviano,Sensores y electrónica,null,No indicado,3,58000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0956,Sensor CMP de posición de árbol de levas para camión pesado,Sensores y electrónica,null,No indicado,3,96000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0957,Sensor CMP de posición de árbol de levas para van,Sensores y electrónica,null,No indicado,3,43000,25,25,alta,media,true,2026-05-22 20:41:10.387996
REP-0958,Sensor MAF de flujo de aire para auto liviano,Sensores y electrónica,null,No indicado,4,45000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0959,Sensor MAF de flujo de aire para bus,Sensores y electrónica,null,No indicado,4,99000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0960,Sensor MAF de flujo de aire para camioneta,Sensores y electrónica,null,No indicado,4,56000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0961,Sensor MAF de flujo de aire para camión liviano,Sensores y electrónica,null,No indicado,4,81000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0962,Sensor MAF de flujo de aire para camión pesado,Sensores y electrónica,null,No indicado,4,135000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0963,Sensor MAF de flujo de aire para van,Sensores y electrónica,null,No indicado,4,61000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0964,Sensor MAP de presión absoluta para auto liviano,Sensores y electrónica,null,No indicado,4,35000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0965,Sensor MAP de presión absoluta para bus,Sensores y electrónica,null,No indicado,4,77000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0966,Sensor MAP de presión absoluta para camioneta,Sensores y electrónica,null,No indicado,4,44000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0967,Sensor MAP de presión absoluta para camión liviano,Sensores y electrónica,null,No indicado,4,63000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0968,Sensor MAP de presión absoluta para camión pesado,Sensores y electrónica,null,No indicado,4,105000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0969,Sensor MAP de presión absoluta para van,Sensores y electrónica,null,No indicado,4,47000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0970,Sensor TPS de posición de acelerador para auto liviano,Sensores y electrónica,null,No indicado,4,30000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0971,Sensor TPS de posición de acelerador para bus,Sensores y electrónica,null,No indicado,4,66000,25,25,media,baja,true,2026-05-22 20:41:10.387996
REP-0972,Sensor TPS de posición de acelerador para camioneta,Sensores y electrónica,null,No indicado,4,38000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0973,Sensor TPS de posición de acelerador para camión liviano,Sensores y electrónica,null,No indicado,4,54000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0974,Sensor TPS de posición de acelerador para camión pesado,Sensores y electrónica,null,No indicado,4,90000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0975,Sensor TPS de posición de acelerador para van,Sensores y electrónica,null,No indicado,4,40000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0976,Sensor de detonación para auto liviano,Sensores y electrónica,null,No indicado,4,28000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0977,Sensor de detonación para bus,Sensores y electrónica,null,No indicado,4,62000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0978,Sensor de detonación para camioneta,Sensores y electrónica,null,No indicado,4,35000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0979,Sensor de detonación para camión liviano,Sensores y electrónica,null,No indicado,4,50000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0980,Sensor de detonación para camión pesado,Sensores y electrónica,null,No indicado,4,84000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0981,Sensor de detonación para van,Sensores y electrónica,null,No indicado,4,38000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0982,Sensor de nivel de aceite para auto liviano,Sensores y electrónica,null,No indicado,4,35000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0983,Sensor de nivel de aceite para bus,Sensores y electrónica,null,No indicado,4,77000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0984,Sensor de nivel de aceite para camioneta,Sensores y electrónica,null,No indicado,4,44000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0985,Sensor de nivel de aceite para camión liviano,Sensores y electrónica,null,No indicado,4,63000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0986,Sensor de nivel de aceite para camión pesado,Sensores y electrónica,null,No indicado,4,105000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0987,Sensor de nivel de aceite para van,Sensores y electrónica,null,No indicado,4,47000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-0988,Sensor de pedal de acelerador para auto liviano,Sensores y electrónica,null,No indicado,4,50000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0989,Sensor de pedal de acelerador para bus,Sensores y electrónica,null,No indicado,4,110000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0990,Sensor de pedal de acelerador para camioneta,Sensores y electrónica,null,No indicado,4,62000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0991,Sensor de pedal de acelerador para camión liviano,Sensores y electrónica,null,No indicado,4,90000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0992,Sensor de pedal de acelerador para camión pesado,Sensores y electrónica,null,No indicado,4,150000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-0993,Sensor de pedal de acelerador para van,Sensores y electrónica,null,No indicado,4,68000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
